Transaction_ID,Customer_ID,Customer_Name,Gender,Age,Account_Type,Branch_ID,Branch_Name,City,Transaction_Date,Transaction_Time,Transaction_Type,Channel,Amount,Balance_Before,Balance_After,Merchant_Category,Transaction_Status,Device_Type,Fraud_Flag,Risk_Score,Loan_Customer,Credit_Score,Salary_Band,Customer_Segment
TXN000341,CUST9517,Aditi Mishra,Female,42,Current,BR112,Connaught Place Branch,Delhi,2024-05-01,01:32:06,Deposit,Internet Banking,76994.87,242067.24,319062.11,Grocery,Pending,Android,No,36,Yes,530,10-20 LPA,HNI
TXN000342,CUST2741,Karan Malhotra,Male,39,Current,BR107,Connaught Place Branch,Hyderabad,2024-08-12,09:43:16,Payment,ATM,4739.89,255059.85,250319.96,Education,Success,Android,Yes,80,No,600,6-10 LPA,Premium
TXN000343,CUST6675,Pooja Yadav,Female,37,Current,BR103,Fort Branch,Hyderabad,2024-08-01,19:08:23,Deposit,Branch,70814.48,118539.08,189353.56,Utilities,Success,Tablet,Yes,32,Yes,767,0-3 LPA,Corporate
TXN000344,CUST1951,Ishita Jain,Female,58,Savings,BR101,Shivajinagar Branch,Bengaluru,2024-08-15,01:07:20,Withdrawal,ATM,27602.68,380375.5,352772.82,Dining,Success,iPhone,No,61,Yes,567,3-6 LPA,Premium
TXN000345,CUST5235,Vivaan Patel,Male,40,Current,BR115,Banjara Hills Branch,Mumbai,2024-08-23,19:39:43,Deposit,Internet Banking,66102,72806.51,138908.51,E-commerce,Pending,iPhone,No,79,Yes,508,20+ LPA,HNI
TXN000346,CUST3504,Siddharth Rao,Male,27,Savings,BR113,Connaught Place Branch,Mumbai,2025-01-16,14:39:31,Deposit,UPI,14719.21,406052.56,420771.77,Retail,Failed,Desktop,No,12,Yes,517,3-6 LPA,HNI
TXN000347,CUST7568,Pooja Yadav,Female,50,Savings,BR111,MG Road Branch,Chennai,2024-10-18,15:01:02,Withdrawal,Branch,26277.24,98229.16,71951.92,Grocery,Pending,iPhone,No,20,No,560,6-10 LPA,Corporate
TXN000348,CUST2660,Rohan Joshi,Male,63,Current,BR117,Banjara Hills Branch,Kolkata,2024-03-30,23:52:54,Deposit,POS,6444.02,61886.91,68330.93,Retail,Failed,Desktop,No,92,No,881,0-3 LPA,Premium
TXN000349,CUST3677,Aarav Sharma,Male,26,Savings,BR106,Fort Branch,Bengaluru,2025-04-15,04:12:37,Deposit,ATM,34737.8,345581.59,380319.39,Retail,Failed,iPhone,Yes,78,Yes,617,20+ LPA,Corporate
TXN000350,CUST8665,Siddharth Rao,Male,35,Current,BR102,MG Road Branch,Delhi,2024-02-26,12:50:02,Withdrawal,Mobile Banking,28488.35,250029.7,221541.35,Travel,Success,iPhone,No,45,No,767,10-20 LPA,Retail
TXN000351,CUST6330,Ananya Gupta,Female,59,Savings,BR111,Shivajinagar Branch,Kolkata,2024-06-30,05:11:06,Transfer,Internet Banking,76206.03,492725.34,568931.37,Retail,Failed,Tablet,No,2,No,444,10-20 LPA,Retail
TXN000352,CUST1306,Tanvi Patil,Female,51,Current,BR119,Banjara Hills Branch,Chennai,2025-03-28,01:06:50,Deposit,UPI,83820.36,272704.03,356524.39,Travel,Success,Tablet,No,35,No,686,10-20 LPA,Retail
TXN000353,CUST3157,Siddharth Rao,Male,48,Savings,BR115,Connaught Place Branch,Kolkata,2025-04-12,17:58:04,Withdrawal,UPI,83412.3,270765.43,187353.13,Education,Success,Desktop,No,34,No,549,0-3 LPA,Corporate
TXN000354,CUST6065,Pooja Yadav,Female,34,Current,BR117,Connaught Place Branch,Bengaluru,2025-03-11,07:08:06,Transfer,POS,9494.26,138905.24,148399.5,Travel,Pending,Android,Yes,12,Yes,669,0-3 LPA,Corporate
TXN000355,CUST8909,Pooja Yadav,Female,52,Savings,BR114,Banjara Hills Branch,Mumbai,2025-06-20,19:58:22,Deposit,ATM,30163.87,187708.19,217872.06,Retail,Pending,Desktop,No,29,No,562,6-10 LPA,Premium
TXN000356,CUST6101,Karan Malhotra,Male,65,Current,BR108,MG Road Branch,Chennai,2025-05-16,08:53:44,Withdrawal,UPI,9204.76,407563.52,398358.76,Utilities,Failed,Tablet,No,20,Yes,459,10-20 LPA,Premium
TXN000357,CUST6243,Siddharth Rao,Male,54,Current,BR114,Connaught Place Branch,Delhi,2024-12-22,11:37:42,Transfer,Branch,83061.42,349369.55,432430.97,Education,Pending,Android,No,81,Yes,362,20+ LPA,Premium
TXN000358,CUST1206,Aditi Mishra,Female,30,Current,BR113,Shivajinagar Branch,Bengaluru,2025-08-20,19:02:42,Withdrawal,POS,77216.76,429076.22,351859.46,Dining,Pending,Desktop,No,20,Yes,622,0-3 LPA,Corporate
TXN000359,CUST9774,Kavya Iyer,Female,22,Current,BR105,Fort Branch,Chennai,2024-07-14,20:39:50,Payment,Internet Banking,13528.61,138994.81,125466.2,E-commerce,Failed,iPhone,No,73,Yes,458,0-3 LPA,HNI
TXN000360,CUST4920,Aditi Mishra,Female,27,Savings,BR111,Fort Branch,Chennai,2024-06-12,00:03:35,Payment,Mobile Banking,98038.41,415238.96,317200.55,Utilities,Failed,Tablet,No,1,Yes,727,6-10 LPA,Retail
TXN000361,CUST7971,Priya Nair,Female,47,Current,BR106,Connaught Place Branch,Pune,2024-12-03,09:19:23,Payment,POS,57125.54,368189.43,311063.89,Education,Pending,iPhone,No,20,Yes,353,3-6 LPA,Premium
TXN000362,CUST6739,Arjun Deshmukh,Male,53,Current,BR108,Banjara Hills Branch,Chennai,2024-02-11,22:19:14,Withdrawal,POS,62622.21,420390.58,357768.37,Utilities,Success,Android,No,63,Yes,822,6-10 LPA,HNI
TXN000363,CUST3104,Tanvi Patil,Female,45,Current,BR110,Connaught Place Branch,Pune,2024-08-03,14:21:21,Transfer,UPI,37652.65,213499.02,251151.67,E-commerce,Success,Desktop,No,32,Yes,539,10-20 LPA,Retail
TXN000364,CUST5383,Nikhil Chavan,Male,24,Current,BR108,Banjara Hills Branch,Hyderabad,2024-12-19,21:40:46,Payment,POS,69504.8,357426.08,287921.28,Healthcare,Success,Tablet,No,77,No,344,20+ LPA,HNI
TXN000365,CUST5814,Tanvi Patil,Female,21,Current,BR114,Banjara Hills Branch,Bengaluru,2024-07-06,09:48:21,Deposit,Mobile Banking,22274.42,196511.81,218786.23,Education,Failed,Android,No,91,No,448,0-3 LPA,Premium
TXN000366,CUST3725,Pooja Yadav,Female,50,Current,BR120,Connaught Place Branch,Chennai,2024-11-18,05:21:50,Payment,ATM,88521.6,415096.9,326575.3,Grocery,Failed,iPhone,No,22,Yes,369,20+ LPA,Corporate
TXN000367,CUST3315,Pooja Yadav,Female,45,Current,BR105,Fort Branch,Kolkata,2024-07-23,00:50:35,Withdrawal,Mobile Banking,3217.29,355898.47,352681.18,Travel,Pending,Android,No,56,Yes,377,3-6 LPA,HNI
TXN000368,CUST7740,Pooja Yadav,Female,30,Savings,BR108,Fort Branch,Chennai,2025-01-20,17:42:40,Payment,Internet Banking,9416.41,303253.6,293837.19,Utilities,Pending,Android,No,12,No,707,20+ LPA,Corporate
TXN000369,CUST5263,Priya Nair,Female,36,Current,BR108,Banjara Hills Branch,Delhi,2025-04-02,02:02:23,Transfer,UPI,36646.09,355881.93,392528.02,Travel,Pending,iPhone,No,70,No,807,20+ LPA,HNI
TXN000370,CUST8919,Aditya Verma,Male,41,Current,BR119,Connaught Place Branch,Ahmedabad,2024-11-29,08:06:51,Deposit,Mobile Banking,92826.62,334178.19,427004.81,Education,Pending,iPhone,Yes,40,No,538,0-3 LPA,Corporate
TXN000371,CUST1860,Rahul Mehta,Male,52,Current,BR107,Banjara Hills Branch,Pune,2025-06-23,16:35:27,Withdrawal,Branch,53397.64,245134.02,191736.38,Education,Pending,Tablet,No,64,Yes,868,6-10 LPA,Corporate
TXN000372,CUST4102,Priya Nair,Female,32,Current,BR109,Connaught Place Branch,Delhi,2025-05-19,18:29:22,Deposit,Branch,98061.34,262982.8,361044.14,E-commerce,Pending,Desktop,Yes,21,Yes,530,0-3 LPA,Retail
TXN000373,CUST3807,Karan Malhotra,Male,30,Current,BR101,Connaught Place Branch,Pune,2024-08-22,03:06:04,Transfer,ATM,8702.46,7152.22,15854.68,Education,Success,iPhone,Yes,66,Yes,545,10-20 LPA,HNI
TXN000374,CUST4263,Sneha Kulkarni,Female,21,Current,BR106,Banjara Hills Branch,Mumbai,2024-02-11,18:26:36,Transfer,Branch,95067.79,99281.74,194349.53,Education,Success,Desktop,No,55,No,890,10-20 LPA,Corporate
TXN000375,CUST4931,Ananya Gupta,Female,61,Current,BR101,Shivajinagar Branch,Chennai,2025-01-09,00:41:48,Withdrawal,Mobile Banking,62507.58,294482.79,231975.21,Travel,Failed,iPhone,Yes,46,No,476,6-10 LPA,HNI
TXN000376,CUST6015,Siddharth Rao,Male,33,Savings,BR107,Shivajinagar Branch,Kolkata,2025-01-16,09:00:43,Payment,Branch,25382.57,293244.17,267861.6,Travel,Failed,iPhone,No,6,No,528,6-10 LPA,Premium
TXN000377,CUST2347,Vikram Reddy,Male,49,Current,BR119,Banjara Hills Branch,Hyderabad,2025-01-19,04:39:59,Deposit,UPI,86290.93,255522.77,341813.7,Retail,Failed,iPhone,No,38,No,544,3-6 LPA,Premium
TXN000378,CUST8915,Aditi Mishra,Female,49,Savings,BR106,Connaught Place Branch,Chennai,2025-01-27,16:48:06,Transfer,Branch,14600.27,17498.35,32098.62,Grocery,Failed,iPhone,Yes,53,Yes,862,20+ LPA,Premium
TXN000379,CUST3491,Priya Nair,Female,60,Savings,BR114,MG Road Branch,Chennai,2025-11-24,06:47:34,Withdrawal,UPI,74795.88,150736.3,75940.42,Travel,Success,iPhone,No,79,No,746,3-6 LPA,Premium
TXN000380,CUST4123,Ishita Jain,Female,62,Savings,BR103,Connaught Place Branch,Hyderabad,2024-11-29,10:00:46,Withdrawal,Internet Banking,72003.21,181062.45,109059.24,Utilities,Pending,Tablet,Yes,50,No,317,10-20 LPA,Premium
TXN000381,CUST8103,Neha Singh,Female,21,Savings,BR106,Fort Branch,Mumbai,2025-01-31,01:56:35,Payment,ATM,8316.69,101949.08,93632.39,Travel,Success,Tablet,No,27,No,391,0-3 LPA,Premium
TXN000382,CUST8654,Pooja Yadav,Female,27,Savings,BR102,Shivajinagar Branch,Mumbai,2025-10-17,18:41:37,Payment,UPI,97256.53,304964.03,207707.5,Retail,Pending,Android,Yes,87,Yes,740,3-6 LPA,HNI
TXN000383,CUST6148,Siddharth Rao,Male,57,Current,BR111,Connaught Place Branch,Chennai,2024-10-11,11:13:30,Payment,POS,7535.71,136553.61,129017.9,Utilities,Failed,iPhone,Yes,36,No,810,10-20 LPA,HNI
TXN000384,CUST8021,Aarav Sharma,Male,34,Current,BR111,Fort Branch,Bengaluru,2025-07-10,16:41:38,Withdrawal,POS,90731.02,271075.52,180344.5,Retail,Pending,iPhone,No,35,No,473,10-20 LPA,Corporate
TXN000385,CUST6422,Meera Kapoor,Female,28,Current,BR110,Shivajinagar Branch,Hyderabad,2025-03-16,06:05:03,Withdrawal,POS,31235.81,318767.24,287531.43,Travel,Failed,Android,No,88,Yes,486,3-6 LPA,Corporate
TXN000386,CUST4591,Pooja Yadav,Female,65,Savings,BR108,Connaught Place Branch,Kolkata,2024-09-09,03:47:07,Payment,UPI,14970.08,277244.46,262274.38,E-commerce,Pending,iPhone,No,19,Yes,311,3-6 LPA,Premium
TXN000387,CUST4725,Aditi Mishra,Female,31,Current,BR118,Shivajinagar Branch,Mumbai,2024-05-11,00:56:03,Payment,ATM,41078.03,106835.83,65757.8,E-commerce,Pending,Android,No,57,No,409,0-3 LPA,Corporate
TXN000388,CUST8336,Karan Malhotra,Male,25,Savings,BR120,Banjara Hills Branch,Kolkata,2024-10-15,16:57:29,Withdrawal,Branch,26571.76,219925.6,193353.84,Healthcare,Pending,Android,No,38,Yes,547,20+ LPA,Retail
TXN000389,CUST3031,Aditi Mishra,Female,56,Savings,BR105,Fort Branch,Mumbai,2024-04-24,10:44:07,Transfer,Mobile Banking,45100.18,100351.15,145451.33,Utilities,Failed,Desktop,No,14,Yes,745,10-20 LPA,HNI
TXN000390,CUST9740,Meera Kapoor,Female,46,Current,BR112,Shivajinagar Branch,Pune,2024-05-31,07:32:29,Payment,ATM,71951.48,104191.84,32240.36,Grocery,Success,Desktop,No,84,No,855,3-6 LPA,Corporate
TXN000391,CUST7525,Arjun Deshmukh,Male,21,Current,BR118,MG Road Branch,Mumbai,2024-12-02,15:09:25,Payment,Internet Banking,27440.73,398781.35,371340.62,Retail,Pending,Android,No,98,No,854,3-6 LPA,HNI
TXN000392,CUST8318,Vikram Reddy,Male,40,Savings,BR118,Connaught Place Branch,Delhi,2025-06-01,19:26:16,Withdrawal,Internet Banking,14215.16,188838.74,174623.58,Retail,Success,Desktop,Yes,6,No,618,10-20 LPA,Corporate
TXN000393,CUST2045,Rohan Joshi,Male,52,Current,BR107,MG Road Branch,Bengaluru,2024-02-15,07:52:21,Withdrawal,ATM,14235.64,30202.86,15967.22,Grocery,Pending,Desktop,No,27,Yes,313,20+ LPA,Retail
TXN000394,CUST8607,Aarav Sharma,Male,25,Savings,BR103,Fort Branch,Kolkata,2025-07-23,04:06:23,Transfer,Internet Banking,47278.9,231243.6,278522.5,Dining,Pending,Android,No,71,No,333,6-10 LPA,Corporate
TXN000395,CUST1795,Aditi Mishra,Female,42,Current,BR103,Shivajinagar Branch,Kolkata,2025-04-17,17:31:46,Transfer,Mobile Banking,73379.68,436091.7,509471.38,Travel,Failed,Android,No,19,No,617,10-20 LPA,HNI
TXN000396,CUST1415,Nikhil Chavan,Male,38,Savings,BR119,MG Road Branch,Bengaluru,2025-09-14,01:54:43,Withdrawal,Internet Banking,73196.36,282774.56,209578.2,Healthcare,Success,Desktop,No,56,No,490,3-6 LPA,Premium
TXN000397,CUST9422,Priya Nair,Female,26,Current,BR107,Connaught Place Branch,Chennai,2025-01-17,10:01:02,Transfer,Internet Banking,78055.01,424888.84,502943.85,E-commerce,Failed,Tablet,No,83,Yes,762,0-3 LPA,Premium
TXN000398,CUST1774,Arjun Deshmukh,Male,35,Savings,BR114,Fort Branch,Mumbai,2024-05-04,07:15:42,Deposit,ATM,19962.48,113493.42,133455.9,Education,Success,iPhone,No,34,Yes,377,6-10 LPA,Retail
TXN000399,CUST7923,Aditi Mishra,Female,28,Current,BR111,Shivajinagar Branch,Kolkata,2025-12-07,02:17:20,Transfer,POS,11605.09,367071.8,378676.89,Education,Pending,Android,No,50,No,857,20+ LPA,HNI
TXN000400,CUST6599,Siddharth Rao,Male,41,Savings,BR107,Connaught Place Branch,Pune,2025-06-29,20:41:25,Withdrawal,ATM,36417.92,113214.1,76796.18,Education,Success,Tablet,Yes,2,Yes,578,3-6 LPA,HNI
TXN000401,CUST8995,Pooja Yadav,Female,52,Current,BR104,Banjara Hills Branch,Mumbai,2024-07-01,09:01:58,Transfer,ATM,89393.79,328355.13,417748.92,Healthcare,Failed,Desktop,No,93,Yes,562,0-3 LPA,Premium
TXN000402,CUST4223,Siddharth Rao,Male,59,Savings,BR103,MG Road Branch,Kolkata,2025-06-29,03:47:02,Transfer,Internet Banking,99963.53,5052.44,105015.97,Healthcare,Failed,iPhone,Yes,13,No,406,10-20 LPA,Premium
TXN000403,CUST1425,Ananya Gupta,Female,52,Current,BR115,Fort Branch,Delhi,2024-10-22,22:07:12,Payment,Mobile Banking,13716.21,171635.08,157918.87,Retail,Pending,iPhone,No,44,Yes,323,6-10 LPA,Retail
TXN000404,CUST1529,Ananya Gupta,Female,49,Savings,BR117,Fort Branch,Delhi,2024-01-21,04:59:50,Transfer,Mobile Banking,47152.61,403576.04,450728.65,Education,Failed,Tablet,No,13,Yes,367,20+ LPA,Retail
TXN000405,CUST7190,Aditya Verma,Male,41,Current,BR120,Fort Branch,Kolkata,2025-01-18,20:18:25,Payment,Mobile Banking,82675.27,394140.27,311465,Utilities,Pending,Tablet,No,9,Yes,530,6-10 LPA,HNI
TXN000406,CUST6443,Ishita Jain,Female,61,Savings,BR106,Connaught Place Branch,Mumbai,2025-03-14,10:10:58,Transfer,ATM,64650.18,338130.01,402780.19,Healthcare,Pending,iPhone,No,26,Yes,571,6-10 LPA,Corporate
TXN000407,CUST3407,Rahul Mehta,Male,46,Savings,BR119,MG Road Branch,Chennai,2025-07-24,14:15:26,Payment,ATM,3391.67,95339,91947.33,Travel,Failed,Android,No,39,No,740,20+ LPA,Retail
TXN000408,CUST2090,Aditi Mishra,Female,41,Savings,BR105,Banjara Hills Branch,Chennai,2024-10-03,10:39:13,Deposit,Branch,86106.75,180361.84,266468.59,Grocery,Pending,iPhone,No,98,No,399,20+ LPA,Premium
TXN000409,CUST3901,Karan Malhotra,Male,58,Current,BR108,Banjara Hills Branch,Delhi,2025-02-08,13:48:00,Deposit,Mobile Banking,25368.09,135284.65,160652.74,E-commerce,Success,Desktop,No,12,Yes,736,10-20 LPA,Retail
TXN000410,CUST4791,Aarav Sharma,Male,25,Current,BR112,Fort Branch,Chennai,2024-04-26,02:46:26,Payment,POS,23222.41,131707.66,108485.25,Dining,Success,Desktop,Yes,21,No,579,20+ LPA,Corporate
TXN000411,CUST7563,Nikhil Chavan,Male,35,Current,BR101,Connaught Place Branch,Hyderabad,2025-03-08,20:52:41,Payment,UPI,5031.87,224184.72,219152.85,Retail,Success,Desktop,No,60,No,724,10-20 LPA,Corporate
TXN000412,CUST7473,Sneha Kulkarni,Female,58,Savings,BR105,Shivajinagar Branch,Chennai,2024-06-22,01:25:24,Transfer,Branch,66101.7,12566.33,78668.03,Utilities,Pending,Desktop,No,33,Yes,375,6-10 LPA,Corporate
TXN000413,CUST8195,Kavya Iyer,Female,48,Savings,BR106,Fort Branch,Hyderabad,2025-06-07,02:07:46,Payment,Mobile Banking,96085.39,302196.53,206111.14,Utilities,Success,Desktop,No,63,No,834,3-6 LPA,Corporate
TXN000414,CUST1555,Kavya Iyer,Female,63,Savings,BR118,MG Road Branch,Kolkata,2024-08-27,22:18:40,Deposit,POS,75380.68,210067.8,285448.48,E-commerce,Success,Tablet,Yes,34,No,861,20+ LPA,HNI
TXN000415,CUST6291,Meera Kapoor,Female,57,Savings,BR104,MG Road Branch,Pune,2024-12-20,19:39:30,Withdrawal,POS,5051.21,477857.37,472806.16,Dining,Success,Tablet,Yes,89,No,338,0-3 LPA,Retail
TXN000416,CUST6705,Karan Malhotra,Male,56,Savings,BR119,MG Road Branch,Ahmedabad,2025-07-25,07:36:32,Withdrawal,UPI,85991.58,30122.02,0,E-commerce,Pending,Tablet,No,70,No,823,10-20 LPA,Retail
TXN000417,CUST6736,Arjun Deshmukh,Male,29,Savings,BR101,Shivajinagar Branch,Delhi,2024-09-21,10:17:24,Deposit,Branch,30397.45,14724.38,45121.83,Grocery,Pending,Tablet,No,25,No,307,20+ LPA,HNI
TXN000418,CUST7987,Sneha Kulkarni,Female,50,Savings,BR104,MG Road Branch,Pune,2025-08-23,20:40:15,Payment,ATM,99030.05,327329.55,228299.5,E-commerce,Failed,Desktop,No,93,No,715,3-6 LPA,Corporate
TXN000419,CUST1227,Kavya Iyer,Female,27,Current,BR113,Connaught Place Branch,Hyderabad,2025-02-12,10:58:25,Payment,Internet Banking,85971.96,139267.93,53295.97,Dining,Success,Android,No,3,Yes,788,3-6 LPA,Premium
TXN000420,CUST7203,Aditya Verma,Male,45,Current,BR102,Banjara Hills Branch,Ahmedabad,2024-02-16,08:50:06,Deposit,UPI,73073.5,402276.29,475349.79,Utilities,Success,Android,No,12,No,302,3-6 LPA,Retail
TXN000421,CUST1603,Ananya Gupta,Female,39,Current,BR103,Fort Branch,Ahmedabad,2025-04-17,20:25:12,Payment,Internet Banking,64485.3,328038.14,263552.84,Retail,Pending,Tablet,Yes,78,Yes,774,10-20 LPA,HNI
TXN000422,CUST7792,Aarav Sharma,Male,37,Current,BR109,Connaught Place Branch,Hyderabad,2024-08-02,23:18:37,Payment,Internet Banking,24086.54,423535.17,399448.63,Education,Failed,iPhone,Yes,65,No,573,0-3 LPA,Retail
TXN000423,CUST7577,Rahul Mehta,Male,32,Savings,BR101,MG Road Branch,Mumbai,2024-01-25,13:39:03,Payment,POS,92988.95,119935.25,26946.3,Utilities,Failed,Desktop,No,12,Yes,476,3-6 LPA,HNI
TXN000424,CUST9273,Rahul Mehta,Male,64,Savings,BR110,Banjara Hills Branch,Pune,2025-12-14,02:33:14,Payment,Mobile Banking,83946.35,141028.23,57081.88,Retail,Failed,Android,No,58,Yes,681,10-20 LPA,HNI
TXN000425,CUST1247,Priya Nair,Female,43,Current,BR112,MG Road Branch,Bengaluru,2025-01-07,18:31:44,Payment,Internet Banking,87542.32,498470.11,410927.79,Dining,Failed,Android,No,9,Yes,620,3-6 LPA,Retail
TXN000426,CUST5734,Vivaan Patel,Male,24,Savings,BR111,Connaught Place Branch,Chennai,2025-04-23,22:45:29,Transfer,ATM,29231.67,481953.29,511184.96,Travel,Success,iPhone,No,90,No,809,0-3 LPA,HNI
TXN000427,CUST7264,Priya Nair,Female,63,Current,BR114,Banjara Hills Branch,Hyderabad,2025-04-18,13:15:44,Payment,Internet Banking,9196.9,323458.88,314261.98,Healthcare,Success,Desktop,Yes,10,No,840,6-10 LPA,HNI
TXN000428,CUST9038,Rohan Joshi,Male,46,Savings,BR115,Connaught Place Branch,Bengaluru,2025-07-20,16:52:41,Deposit,Internet Banking,18104.97,31119.04,49224.01,Healthcare,Failed,iPhone,No,93,Yes,536,6-10 LPA,Corporate
TXN000429,CUST5231,Kavya Iyer,Female,62,Savings,BR120,Connaught Place Branch,Kolkata,2025-04-05,07:35:57,Deposit,Internet Banking,10218.42,417737.42,427955.84,Utilities,Pending,Desktop,No,23,Yes,474,6-10 LPA,Premium
TXN000430,CUST2354,Vikram Reddy,Male,30,Savings,BR118,MG Road Branch,Hyderabad,2024-11-18,02:09:53,Transfer,ATM,22920.83,227617.1,250537.93,Grocery,Success,Android,No,37,Yes,840,6-10 LPA,Premium
TXN000431,CUST6413,Aditya Verma,Male,46,Current,BR113,Connaught Place Branch,Hyderabad,2024-09-28,06:21:08,Withdrawal,POS,64239.99,219623.01,155383.02,Education,Pending,Android,Yes,3,Yes,654,20+ LPA,HNI
TXN000432,CUST8930,Neha Singh,Female,37,Savings,BR116,Connaught Place Branch,Chennai,2024-06-22,00:43:51,Payment,Internet Banking,60447.18,300041.89,239594.71,Retail,Success,Tablet,No,33,Yes,545,0-3 LPA,HNI
TXN000433,CUST7009,Meera Kapoor,Female,22,Current,BR105,MG Road Branch,Pune,2024-06-16,07:32:38,Transfer,POS,26281.36,426130.4,452411.76,Travel,Success,Tablet,Yes,52,No,857,0-3 LPA,Premium
TXN000434,CUST3336,Vivaan Patel,Male,28,Current,BR105,Shivajinagar Branch,Bengaluru,2024-05-23,17:04:04,Transfer,UPI,73576.84,103468.75,177045.59,Utilities,Failed,Desktop,No,5,No,651,3-6 LPA,Retail
TXN000435,CUST6386,Sneha Kulkarni,Female,65,Current,BR119,Shivajinagar Branch,Ahmedabad,2024-09-01,12:22:07,Deposit,Internet Banking,27946.99,437785.69,465732.68,Grocery,Pending,Android,No,81,No,496,10-20 LPA,Retail
TXN000436,CUST2947,Sneha Kulkarni,Female,63,Current,BR118,Banjara Hills Branch,Mumbai,2025-12-26,00:26:01,Payment,ATM,12397.04,160115.3,147718.26,Dining,Failed,Android,Yes,98,No,674,6-10 LPA,Retail
TXN000437,CUST6826,Rohan Joshi,Male,47,Savings,BR119,MG Road Branch,Kolkata,2024-06-14,11:01:09,Withdrawal,POS,33654.64,277668.78,244014.14,Grocery,Failed,Tablet,No,5,No,777,20+ LPA,HNI
TXN000438,CUST3325,Rohan Joshi,Male,33,Current,BR107,Shivajinagar Branch,Ahmedabad,2025-08-01,20:29:35,Transfer,Internet Banking,40701.95,456934.9,497636.85,Utilities,Success,Desktop,No,25,No,856,20+ LPA,Retail
TXN000439,CUST4528,Neha Singh,Female,57,Current,BR116,Shivajinagar Branch,Ahmedabad,2024-10-05,16:23:39,Transfer,POS,78137.88,63831.05,141968.93,Utilities,Success,Tablet,No,65,Yes,708,6-10 LPA,HNI
TXN000440,CUST1365,Sneha Kulkarni,Female,22,Savings,BR105,Banjara Hills Branch,Kolkata,2025-04-17,08:38:44,Deposit,Branch,19881.24,228054.33,247935.57,Utilities,Failed,Android,No,81,No,803,6-10 LPA,Corporate
TXN000441,CUST3109,Aditi Mishra,Female,53,Current,BR117,Connaught Place Branch,Pune,2024-10-24,10:54:42,Withdrawal,Branch,23410.87,461859.01,438448.14,E-commerce,Success,Android,No,47,Yes,460,3-6 LPA,Retail
TXN000442,CUST1785,Arjun Deshmukh,Male,55,Current,BR107,Connaught Place Branch,Delhi,2024-03-09,12:05:51,Withdrawal,Mobile Banking,77058.93,14840.65,0,Education,Failed,Android,Yes,10,Yes,897,10-20 LPA,Corporate
TXN000443,CUST6298,Aditya Verma,Male,24,Savings,BR115,Fort Branch,Hyderabad,2025-04-03,01:32:19,Deposit,ATM,904.14,81676.38,82580.52,Travel,Failed,Desktop,No,93,No,552,0-3 LPA,Corporate
TXN000444,CUST5308,Vikram Reddy,Male,24,Savings,BR102,MG Road Branch,Delhi,2024-10-23,00:55:15,Payment,ATM,26660.5,249147.16,222486.66,Retail,Success,Tablet,No,15,No,770,20+ LPA,HNI
TXN000445,CUST1859,Siddharth Rao,Male,39,Current,BR106,Fort Branch,Hyderabad,2024-03-01,21:11:18,Deposit,Internet Banking,2416.33,100179.71,102596.04,Education,Success,Android,No,31,No,802,3-6 LPA,Corporate
TXN000446,CUST9225,Ananya Gupta,Female,60,Savings,BR114,Fort Branch,Mumbai,2025-09-10,17:44:27,Payment,Mobile Banking,74631.8,94278.29,19646.49,Grocery,Failed,Desktop,No,35,No,594,6-10 LPA,HNI
TXN000447,CUST2655,Aarav Sharma,Male,58,Current,BR118,Shivajinagar Branch,Bengaluru,2024-07-28,10:44:21,Transfer,ATM,40992.07,279550.86,320542.93,Travel,Success,Desktop,No,50,No,330,0-3 LPA,HNI
TXN000448,CUST7638,Neha Singh,Female,65,Current,BR103,Shivajinagar Branch,Hyderabad,2025-08-09,16:53:01,Withdrawal,UPI,3286.57,488478.89,485192.32,Grocery,Success,iPhone,No,1,Yes,723,0-3 LPA,HNI
TXN000449,CUST2575,Aarav Sharma,Male,49,Savings,BR101,Fort Branch,Chennai,2024-08-31,15:42:22,Payment,UPI,32733.8,21841.89,0,Travel,Pending,iPhone,No,56,Yes,413,20+ LPA,Corporate
TXN000450,CUST3635,Aditya Verma,Male,51,Current,BR116,Fort Branch,Chennai,2025-11-04,20:42:09,Transfer,POS,67048.55,167718.55,234767.1,Retail,Pending,iPhone,No,57,No,608,3-6 LPA,Premium
TXN000451,CUST9049,Ishita Jain,Female,51,Current,BR117,MG Road Branch,Kolkata,2024-01-08,01:42:07,Withdrawal,ATM,80750.02,105614.26,24864.24,Dining,Success,Android,Yes,77,Yes,302,6-10 LPA,Retail
TXN000452,CUST6618,Vikram Reddy,Male,26,Savings,BR103,Fort Branch,Kolkata,2025-06-08,08:32:08,Deposit,ATM,36169.08,190342.55,226511.63,Education,Success,iPhone,No,100,Yes,651,20+ LPA,HNI
TXN000453,CUST8822,Rohan Joshi,Male,44,Savings,BR106,Connaught Place Branch,Chennai,2024-09-25,23:04:13,Transfer,ATM,50583.29,177180.03,227763.32,Healthcare,Success,Android,No,11,No,771,20+ LPA,HNI
TXN000454,CUST8684,Meera Kapoor,Female,28,Savings,BR118,Banjara Hills Branch,Mumbai,2024-11-17,04:52:34,Transfer,Internet Banking,2384.62,405421.67,407806.29,Grocery,Pending,iPhone,No,71,Yes,718,20+ LPA,Corporate
